Date,Location,Depth,pH,TDS,Precepitation,Colour (PCU),Fe (mg/l),K2O (mg/l),Mn/MnO4 (mg/l),Conductivity(µs/cm)
2015-07-09,P2,10.44,5.314344733140197,25.40884666117803,319.7554328408279,24.629073767293683,0.013837008193009434,15.22121811506296,0.27866064860478107,46.67937092590122
2015-07-09,P3,10.2,5.163070658099368,24.784601128937176,319.86116717245335,19.462089893581556,0.005296937066338836,15.172525730908978,0.302424187560827,45.55980329125722
2015-07-09,P4,9.7,5.282381289138309,19.015343007062583,323.16676876098455,29.91771249379006,0.009488279909626432,15.363173762942488,0.32460503900658294,49.59267541377816
2015-07-09,P5,10.9,5.229279158898523,16.82815291406028,321.57143374112354,26.45987217833105,0.016523248636197838,15.195443981737473,0.3312870690149792,46.470556611784524
2015-07-09,P6,10.76,5.202411186400727,24.102092756919607,316.88754148883754,25.56255824248467,0.01936390223934537,15.018024221991753,0.3514785747757553,46.09081709973144
2015-07-30,DH1,10.19,5.38122491984307,25.495235026430898,318.1137580113662,29.013391172657986,0.014586998279558883,15.143599371307937,0.3831028076728723,45.0530610705242
2015-07-30,DH2,9.89,5.308957578505324,19.34567023933792,316.7978647688369,26.440254178928313,0.010079946981939153,15.133772328892501,0.39281589545510187,47.04882359156593
2015-07-30,DH3,10.92,5.431850521072199,16.283650045468193,317.7300833361678,23.684012421148825,0.014565584388435263,15.158037211517984,0.41132470151578826,44.87465645495755
2015-07-30,DH4,10.09,5.370104680357027,20.555466309596888,318.326565305108,22.621040176956797,0.013434404908452033,15.12615786448409,0.3595382866526526,42.778346532144454
2015-07-30,DH5,11.06,5.323637359808089,23.193246435707277,319.54571775265384,20.582060721429674,0.013658410627751836,15.047752023746304,0.40763042570539354,46.016225515827195
2015-07-30,P1,10.1,5.3256158720644695,19.68444266638456,315.0800525543885,21.813020648908246,0.014002757331364475,15.375720443369184,0.25811627695020867,49.679388855008014
2015-07-30,P2,9.93,5.37246543545865,19.250877405368623,312.1930716818093,24.445594945441506,0.010868410483519752,15.083754762189162,0.28002107369448226,46.39563181936083
2015-07-30,P3,9.73,5.1272768273814675,23.6706039737914,314.01856280924636,21.443448261469573,0.016669533183608032,15.421527809023248,0.31578642523321276,42.19302886165636
2015-07-30,P4,9.3,5.231929146324593,18.328795693421263,310.1112138856698,28.50624881603709,0.008919433627949948,15.152291009036995,0.3214960228031471,44.95534924413226
2015-07-30,P5,10.28,5.286545788413685,23.26187597482662,306.1351237376806,19.412129474022848,0.002869900653054827,15.339328234204539,0.3426157618373754,49.28726801392612
2015-07-30,P6,10.55,5.281290352374579,18.446889603234492,311.5562825939554,22.385272447030186,0.012273161071177577,15.2557947536658,0.3504658259258264,43.93082753400794
2015-08-06,DH1,10.83,5.2793169628257095,23.60181433061452,311.3241131131821,26.816722776483093,0.012999231291514673,15.258558545340085,0.3673932396379355,50.865941819125354
2015-08-06,DH2,10.51,5.241771597978968,22.465345275886353,312.71934215278327,20.18320561050363,0.011952690617805439,15.335682203031132,0.4019629258529198,47.18273929369347
2015-08-06,DH3,10.82,5.316195664832969,19.66023787825985,303.6590945720082,19.629359639103964,0.00832401477829759,15.361939452497442,0.39995437322646576,40.59219744314749
2015-08-06,DH4,10.54,5.26521406698562,20.99224577860811,310.47196959267563,34.59496485155222,0.015247214469886257,15.290126094420634,0.35046679608017967,42.8183421251708
2015-08-06,DH5,11.47,5.325088564069953,20.129749131021896,314.0289622612217,22.026730855013046,0.017624803280815473,15.457910891001863,0.42291630818466064,48.32876783939789
2015-08-06,P1,10.73,5.207839445115723,19.192049214132382,314.8751520629677,33.83205111487518,0.03115618117886473,15.538883604457812,0.2713015995278465,47.83374979405084
2015-08-06,P2,10.51,5.402033337979175,22.66836542218296,317.3305699028637,21.972976350992145,0.022186212705544578,15.615887794841768,0.2856123713717736,38.84995460054945
2015-08-06,P3,10.28,5.2180218680476,25.73832932271855,310.565710952738,27.965026311157526,0.03417625603289207,15.958695767531516,0.30133980906283137,39.718044597063894
2015-08-06,P4,9.83,5.22417204220008,22.291187073987707,310.34945445690494,12.835694192232053,0.030409014642522034,16.43465782888164,0.3352409304064088,49.88622554401671
2015-08-06,P5,10.92,5.307205433982415,22.575959931650235,303.7937684283099,30.59015185232738,0.051445923304992945,16.837895448805902,0.3323783581775284,40.40624640311704
2015-08-06,P6,10.85,5.257758578928969,20.850178596292082,310.0827821006913,24.304426580870697,0.061595560728555765,17.40004108267976,0.3498769816935929,42.86339307803693
2015-08-13,DH1,11.03,5.289429555606613,21.488365302743667,307.0470777167371,18.210133681992026,0.07259605411787674,18.383766327046967,0.3630486452942895,47.624307657014654
2015-08-13,DH2,10.73,5.319485583165054,21.787026916935346,307.42210386128625,20.16575905036911,0.07504576065904406,18.37140505951417,0.39404101374678346,48.96711644996198
2015-08-13,DH3,11.1,5.311210736848502,21.820335089729646,311.86416781553606,21.337864258166164,0.07921708890749449,19.10099917792342,0.4048586261623047,46.2533757673042
2015-08-13,DH4,10.78,5.3358268055983595,22.618000600394996,314.1406833566038,34.586531475124346,0.06885522104133088,19.138393573986225,0.3499324903524035,44.71168846709465
2015-08-13,DH5,11.67,5.242254191874548,24.468084597780464,298.4955218621863,26.856160063370293,0.06657938526177692,19.383333316157177,0.4159008113689032,49.688250062327455
2015-08-13,P1,10.9,5.3452022218696555,19.42703551428498,306.8178320289495,29.5780298654343,0.062464854724979396,19.356541747831482,0.24455602942390872,49.436930443014134
2015-08-13,P2,10.69,5.377707566832379,22.8670162153696,305.9104751220724,23.889102034272042,0.051275292439352325,19.0698997014281,0.2695987566521725,48.32214363294591
2015-08-13,P3,10.45,5.1687603589886875,26.06557999231832,303.9484488729215,25.831527723795176,0.05665826468110025,20.284050541057724,0.3002884536860918,44.991653842633376
2015-08-13,P4,9.97,5.2494403112663175,16.959972001094595,304.6964868564114,28.2647833317189,0.05818228413488316,20.09186489532033,0.3105103274822757,46.96462331956856
2015-08-13,P5,11.15,5.195027977647239,18.047704134881428,304.1794016651056,19.413429404365413,0.04273249409325538,20.234870155380932,0.36852516510359035,41.94016187207933
2015-08-13,P6,11.1,5.1332008053043845,23.28767274789702,301.01540946946466,26.639108720425615,0.06689318294383802,20.061120225196415,0.339092712919909,48.557301097039534
2015-08-21,DH1,11.08,5.136839297456858,16.43681845901677,305.7562334939507,24.85469835659864,0.07257423106192944,19.70490635241704,0.371405265763821,44.517639625533356
2015-08-21,DH2,10.77,5.138062428858231,15.990571863675395,301.0092413052994,23.296736659712415,0.07799070526963707,19.91269202615201,0.38789539610291773,45.95752914999885
2015-08-21,DH3,11.1,5.163715548552579,17.478366988973697,301.9486682621492,25.205750467298007,0.07436517127979136,19.557094343500378,0.43223022536735284,42.651173898760135
2015-08-21,DH4,10.78,5.197218487686436,20.99843274219994,303.0262268134252,23.597501407805847,0.076768074425373,19.701421148989336,0.3553455602020538,43.695266037878284
2015-08-21,DH5,11.78,5.133674541092446,21.06487187417181,299.51799240895815,25.98263593076395,0.0747591485115947,19.33977857495082,0.4230538294591075,41.48432248521251
2015-08-21,P1,11.11,5.118825510275743,23.83653723572652,297.4819010888821,23.999752127556913,0.05640160796821574,19.416680734040977,0.28043973836039304,46.07596519049189
2015-08-21,P2,10.76,5.122446503897304,22.88536598750993,300.9589349794471,32.70625269681581,0.05087897063646137,19.1829069481917,0.2765269488372306,45.65468652171985
2015-08-21,P3,10.4,5.070283712842383,24.785944311875372,295.9532380355913,19.744917467882313,0.054076679196402376,20.278736139246877,0.32532035408618437,46.97347897612448
2015-08-21,P4,9.99,5.046841104581964,18.311610674330772,302.5550727921876,23.030281158928226,0.065784564237284,19.825417161610552,0.3207888276621754,45.37147188888372
2015-08-21,P5,11.18,5.005780555021639,20.957445925799423,303.94720250224856,25.452889700597645,0.05141969685586117,20.25125661945046,0.3305797238479566,41.22889863440755
2015-08-21,P6,11.12,4.963869174947335,22.308471629876923,297.501701826979,25.729481520160547,0.0630268685919534,19.913092922342383,0.3731870547962616,40.862905443207346
2015-09-03,DH1,11.16,4.927896401084282,19.57090129669174,294.9598683186036,24.43349655505651,0.07298257345632173,19.88925675200048,0.3576284653659326,43.42118673967663
2015-09-03,DH2,10.86,4.780791121639151,16.50326379707886,306.5276381196101,22.51037581429284,0.07560901857794716,19.84277639678089,0.4018710342050227,47.072428943748136
2015-09-03,DH3,11.16,4.722780552523421,23.18439040294943,296.1612629689506,28.218447974321005,0.0708867537508937,19.765061876146298,0.41216542704251496,43.621443617928506
2015-09-03,DH4,10.84,4.651987784927836,19.922274381018745,300.3562675032843,22.950934942975483,0.07171277212917915,19.654653296713395,0.3462919137044817,51.28508154159798
2015-09-03,DH5,11.78,4.5182754131619935,29.25203958956567,298.5734846966709,20.31466139214188,0.06560119602661102,19.537076286105012,0.44621014018038896,46.08437778081901
2015-09-03,P1,11.06,4.223726132859333,22.73827257937405,298.18196360897724,15.731845641226334,0.05310152264374654,19.284509411295318,0.2568249905908776,42.746973388073584
2015-09-03,P2,10.83,4.3523087065403105,20.601879642216744,297.9822888488233,23.206951386591516,0.04863766738587644,19.15576193554809,0.2767098321115913,44.797646832935534
2015-09-03,P3,10.59,4.070196591115652,22.915484443215995,293.6287730599898,21.77519869288641,0.06693738097707007,20.044397117223834,0.314277905191171,52.94897639023363
2015-09-03,P4,10.11,4.141275713780429,17.665752654739276,290.9909230487411,18.54052897447132,0.06659334663517356,20.104424325933163,0.32124517462213403,41.74616694408305
2015-09-03,P5,11.21,4.207980391737336,21.81642742909218,294.4963646854663,19.874513987014794,0.05695630636227038,20.071961126459527,0.34627655312946964,38.54590401021622
2015-09-03,P6,11.22,4.315465629496707,18.815792884329298,301.87162524519016,26.84875618441431,0.06146001052561601,20.03335371296489,0.3545129132903857,41.042668274156064
2015-09-10,DH1,11.1,4.32947944216299,14.80417666064846,292.31955672063225,22.168413873839867,0.07540185365286757,20.11267445305199,0.3664301412342706,51.53838476576785
2015-09-10,DH2,10.84,4.3844075290212405,18.998479026166528,293.02594752806067,23.65766868110973,0.07859558244480182,19.91367985260801,0.3941419361079791,48.45264099141246
2015-09-10,DH3,11.16,4.487383303612702,20.171999021025965,286.19596430302994,23.755063587532156,0.08120594027632476,19.87349844036246,0.40122852586977614,49.735991513074616
2015-09-10,DH4,10.92,4.472180296373433,27.56707985830168,295.1195991215022,29.55999770180498,0.07776417770198533,19.533519203649213,0.3655033834220207,47.01004184197954
2015-09-10,DH5,11.81,4.5319243419285735,20.88315933065853,289.5820409830399,32.33379380909887,0.06930229571871667,19.573123852083267,0.4048698417768443,35.653676056361576
2015-09-10,P1,11.07,4.452793687375594,20.83987367397901,298.9090782267251,32.01570160700442,0.05935020771467733,19.397755693176183,0.2633663620312096,44.470250870232235
2015-09-10,P2,10.82,4.735136200795511,16.953675704666562,290.21677512044687,19.26638965872892,0.057899253601041326,18.68168241954278,0.284996519150225,45.5338428270393
2015-09-10,P3,10.61,4.5384011324528615,29.132096932050878,293.4988946418856,31.542173783304346,0.04933488313191521,20.15616721642951,0.29614232723556516,48.912359450581086
2015-09-10,P4,10.1,4.700023247058417,21.163437818729584,290.31851150801094,19.80956041477873,0.06822504993396453,20.23297690721242,0.331520385353787,47.991415636892626
2015-09-10,P5,11.22,4.937535377748542,22.59079218934743,287.68689619118874,25.82410423506891,0.0436488978672067,20.16788009855076,0.34257277956863497,45.67672258211739
2015-09-10,P6,11.22,4.963040829400697,19.02665030243821,291.4190762217513,23.370306862527435,0.05242791702796278,19.984523666706576,0.3618112813043742,49.769058602758896
2015-09-18,DH1,11.16,5.0143932554063175,20.600354312372342,283.12510807828744,25.78448223582324,0.06638332170780936,19.764569771011853,0.365079527554666,47.85258954800895
2015-09-18,DH2,10.89,5.125968903096386,24.544409982323057,298.7780315742427,27.087557185582156,0.07844096401399213,19.886650894852018,0.38157860608670996,45.70849824050096
2015-09-18,DH3,11.14,5.09463577055227,18.43725651083801,288.514109947226,26.942650774076206,0.08071953893405277,19.750623704686394,0.41195992777032875,53.33736565800829
2015-09-18,DH4,10.86,5.086388589484223,22.610097527334805,287.8825637362618,34.43564866972569,0.06823761723675513,19.72900455007059,0.3430589488865115,43.45513170276851
2015-09-18,DH5,11.8,4.9008311363391295,23.87550715726647,284.78442261979677,24.733841034687988,0.06255909327896607,19.535920841949654,0.3924757254214562,47.655464208408006
2015-09-18,P1,11.05,4.67475396683047,25.876766896463646,280.8245068116571,32.06808916681155,0.07176430068807713,19.17571768288271,0.24065155262758953,47.49327698670499
2015-09-18,P2,10.8,4.7523790863200785,30.295799543592615,284.07722927954893,31.433764794182267,0.050049132049447366,18.693453287517908,0.21700615224966885,46.48953047034504
2015-09-18,P3,10.59,4.6530655953921825,32.79859858733179,295.8242390462252,21.76735084109903,0.054733436060592604,20.32362479046712,0.21533585924174317,45.530991644344475
2015-09-18,P4,10.08,4.499478902131101,31.487587966766714,281.63770905423553,30.597971525134632,0.0640777961684011,20.356795517980796,0.24019654675968344,49.224365592238485
2015-09-18,P5,11.21,4.485033436853647,18.805168452386102,284.2324286752753,23.695179922388103,0.04702319191281599,19.96256144741006,0.23419855385601432,49.65735283535512
2015-09-18,P6,11.23,4.486872664174917,23.857518163847256,291.12956811328905,29.67987461098679,0.0626519403440522,20.07512127312973,0.23880600266883115,44.252363481657206
2015-09-25,DH1,11.17,4.541040354972378,21.898078722695384,284.04118238498774,19.711429373227364,0.07001440904825178,19.816723698914743,0.26648098057050384,44.85942386607194
2015-09-25,DH2,10.84,4.65034831963668,27.35628125691798,285.38627258099876,24.66449002255117,0.07481671426194768,20.025456153933177,0.24362906016369748,46.13975434922324
2015-09-25,DH3,11.22,4.6270982905933415,21.068980029969907,281.16399517240626,24.357931004315173,0.07290128218089144,19.698384386274626,0.2612687318230748,48.37500326470098
2015-09-25,DH4,10.91,4.660349681577188,24.044519526904462,285.23575162824056,32.100474692088916,0.08026595910137375,19.400868655390646,0.2921084809999038,44.954478767138276
2015-09-25,DH5,11.82,4.806108115910661,27.383515416089853,287.0499583783772,23.836643530426468,0.06439495650926794,19.495442085883614,0.2748408395519048,46.56194276600778
2015-09-25,P1,11.07,4.9555809593850855,32.74494729778586,288.114275508016,23.896356380995055,0.06037295305482168,19.16910695011673,0.28878191223453425,51.546072090332665
2015-09-25,P2,10.8,5.145184992307037,40.37237980456408,277.5468471637265,25.238495315200744,0.04882851891810623,18.885436751382972,0.25801914385231967,46.99097186989989
2015-09-25,P3,10.58,5.156966984728772,48.758602956368996,277.4232250586242,19.69936177872048,0.054246517425827756,20.278545554035617,0.27191220840891417,48.246199190717824
2015-09-25,P4,10.06,4.953638857045019,53.44789674345393,277.2033507061471,23.277590678706375,0.06519329519992893,19.859792084389237,0.2710849581708322,46.046072300218874
2015-09-25,P5,11.21,5.147634878062564,23.22846364790707,275.5490387060272,25.8617696050399,0.05039870968823167,19.922995363741748,0.2784219519742922,47.6665341704063
2015-09-25,P6,11.23,5.254402375734634,16.612316907454417,281.1026586794423,25.165308705927103,0.061367675784243944,19.95803669758327,0.2935715317847614,46.67558320528334
2015-10-07,DH1,11.23,5.345141436291711,22.471844758128302,285.0556017088278,30.880494658171056,0.0750191007895395,20.279385641322698,0.28533068831563446,45.65323085526505
2015-10-07,DH2,10.88,5.4131739745213,24.753228271881497,277.00187065916253,17.80789518714185,0.08329341396130167,19.82708515021891,0.26962099103538356,46.06782582707634
2015-10-07,DH3,11.2,5.471557990979742,21.857951320890507,279.00780012077234,30.78907389030366,0.08088009466530284,19.69469101463066,0.29942859825279955,39.21557711347539
2015-10-07,DH4,10.88,5.384583286362647,26.583167839750814,276.68830004530605,19.77250193718197,0.07399294585456699,19.879268152308946,0.3055226283192493,52.8432202050296
2015-10-07,DH5,11.82,5.332143431135322,28.632481954086217,284.3556289232667,25.353867966846,0.06559664079748931,19.512968213619114,0.3137078058275801,44.65338594939618
2015-10-07,P1,11.11,5.238417840050837,30.679563167579108,275.57033377203584,24.228930999948858,0.04738331588924845,19.57787222391497,0.29993583272357455,42.629112770114695
2015-10-07,P2,10.83,5.352030539940213,47.467119740357326,274.1919501868418,22.572906360821886,0.05518712952108971,19.041816806781668,0.3064560182499563,42.37187925587306
2015-10-07,P3,10.63,5.267387309950439,63.00151044465098,276.71993246007526,25.61813381747872,0.06249386394300536,20.078408642243858,0.3230023285826039,50.50107041017435
2015-10-07,P4,10.13,5.071822928377338,60.54003796558113,276.0964372743943,26.467566626892893,0.06434075053243207,19.991043608128823,0.320698559891262,46.85718458449482
2015-10-07,P5,11.29,5.15307424459401,21.809518995483998,275.8879258057799,25.82512562253564,0.04913249503667426,20.355442294525254,0.31885504494229805,45.6778630027171
2015-10-07,P6,11.26,5.302997648181313,21.312221835318013,271.8293579587725,19.255968240826206,0.07247516556624818,20.209633918741513,0.2957815392179736,44.57798509909628
2015-10-16,DH1,11.23,5.29522154325176,24.043853601437114,275.2649439597538,19.344474908119405,0.07063232852962513,19.938634469802718,0.3232207852054753,48.15006705249351
2015-10-16,DH2,10.89,5.453293445475299,22.62116141733655,269.8955258079171,25.302172922714178,0.07151941856946681,20.13042656540977,0.3208408317425534,53.39233825856453
2015-10-16,DH3,11.23,5.317835703107593,24.691205691155535,272.48730665757085,25.134916869285973,0.07902504434230871,20.013910391337962,0.34374658142883713,43.210073282371596
2015-10-16,DH4,10.91,5.3675920108214354,19.69000989973153,267.680667169361,27.63789290284882,0.0742326303893111,19.564086302637445,0.3409024428878651,48.233677499400606
2015-10-16,DH5,11.84,5.254831831081336,26.55921452671102,278.97786428945113,23.732895786683173,0.07679610362041332,19.503734328891564,0.3396744035015934,56.36059804849191
2015-10-16,P1,11.12,5.072567763266861,32.68709259269614,278.1802790089853,22.871922752495173,0.06602884360652436,19.198903118807834,0.3337678099234946,45.698158759830925
2015-10-16,P2,10.85,5.170780494318829,45.39960966721312,270.495752176337,28.49203800349717,0.05411137336141892,18.828644931406433,0.32422078221523,47.61003966325101
2015-10-16,P3,10.65,5.121621013129249,62.645447809965056,277.90363346633023,22.632727414683245,0.058045761169459004,20.18514800422899,0.3500640057604152,48.85035911700108
2015-10-16,P4,10.16,4.874714641832457,63.267821210749936,275.34124696959816,20.341668170830904,0.07006472538943201,20.176592901324085,0.35885895479527524,49.183067772389705
2015-10-16,P5,11.3,4.9281656979836885,18.649313825652076,273.8871265395975,21.346268100280632,0.04838039385822992,19.809245955869734,0.3271596300284952,44.76830833650692
2015-10-16,P6,11.31,4.923117743204813,16.077431687149165,273.5000633965473,27.159980386606883,0.05531984957454033,20.13917230568299,0.36613092590640023,48.10768576284757
2015-10-21,DH1,11.21,4.951811496117767,21.616914199435058,267.6444203213018,25.076579831270415,0.07219585597827971,19.918370637572473,0.3512013216845571,43.1833557569846
2015-10-21,DH2,10.97,5.024573350828186,22.20310222966691,272.65323759579553,27.24755165738236,0.07634270079403936,19.886391189581136,0.3632550606299333,45.55155621564545
2015-10-21,DH3,11.25,5.035161820215814,24.65753573962512,263.44679556076807,22.650423723347668,0.07692049354817468,19.80988165403321,0.35527035339680746,41.436353162174186
2015-10-21,DH4,10.93,5.04211153795198,29.23700386149508,266.96067282935684,28.961099212252236,0.06441931408639692,19.40708302378802,0.3775136807570556,39.91473801433479
2015-10-21,DH5,11.86,4.960377500241492,29.402619441258047,266.67228875288384,20.618108444951456,0.0716555459126263,19.308753327873575,0.36609709402974544,52.62427512600274
2015-10-21,P1,11.14,5.0383765123981945,37.895927910573256,270.19270333346213,21.62532003905386,0.061107958371344924,19.49231709844724,0.35840854386864246,45.97872106274378
2015-10-21,P2,10.85,5.092850459777368,50.34991076343454,267.41313315385673,18.13433012981944,0.04841074980831863,19.048395504218433,0.3626338962380351,44.748664689393614
2015-10-21,P3,10.73,5.153055665664445,67.92860320592797,269.90316192589586,19.481687026663735,0.05148317142884036,20.073977979786218,0.38760505072366824,50.385961397494206
2015-10-21,P4,10.2,4.862346500562912,74.33727561058524,260.6680452925301,25.496403582318468,0.06578631660152445,20.047092585908814,0.3794728037358141,40.28394209382897
2015-10-21,P5,11.32,4.850383393713386,18.45967020908155,267.7580293459493,17.525296810465495,0.05344850548801196,19.969773927970557,0.3731223003336087,52.78845735576422
2015-10-21,P6,11.32,4.936495134033225,21.067772314886863,261.1925781443399,23.906148041444286,0.0659491837251819,19.890449484893356,0.38488950714692005,44.15332240201295
2015-10-28,DH1,11.31,4.972045622512232,23.56052520982464,266.4465636427101,23.892462972313876,0.07154352849374371,20.189285787939436,0.38178768663370677,40.37802147384247
2015-10-28,DH2,11.1,4.872779459332743,23.769350795497985,264.2736311631299,30.676748183494315,0.07688179417521122,19.98882599113761,0.40083599805656484,48.53141105513223
2015-10-28,DH3,11.37,4.9304843284498165,26.805948324964483,267.43059899190575,27.289659852787047,0.08439010539687804,19.666637198553506,0.40742624479881046,49.67428313629405
2015-10-28,DH4,11.15,4.901601063530488,24.694200421853008,258.89543461887513,19.68579094134349,0.07496233612014587,19.73379565610576,0.4002724061780028,49.39070264299826
2015-10-28,DH5,11.89,5.031791634919874,24.78762029646643,261.51732378370804,24.3723511251363,0.06450062444341209,19.655600043549107,0.3880427791622357,48.11621565785809
2015-10-28,P1,11.22,5.084569616631289,39.407480831573906,265.0559625280128,31.2850871340334,0.05988729481166035,19.320951281557743,0.4137113334241317,43.874462034542304
2015-10-28,P2,10.94,5.218680309827484,44.37440406933958,259.4640269306546,25.499542258708473,0.05045918290200254,18.957388790104215,0.41931135925297314,45.95797615390308
2015-10-28,P3,10.79,5.088741486305532,66.59754474588186,260.411018573435,37.010366431319234,0.05926105078812062,20.154269534447867,0.4167348668051303,40.69550778677149
2015-10-28,P4,10.26,4.77601798867623,70.97073296591176,263.57304354467715,28.488447518703467,0.06422412651410365,20.138680460548976,0.4187700369643271,46.139770398483044
2015-10-28,P5,11.4,4.858640288400036,16.900220224098195,263.8894112793351,24.684611838164432,0.045292086606947404,20.238969738553216,0.4183979147549865,40.25819820486108
2015-10-28,P6,11.38,4.828713033422323,24.95451221686508,260.6327518726709,25.839625800328278,0.06527952544200635,19.910495398088695,0.4164204095073803,47.191186729794524
2015-11-06,DH1,11.41,4.970982793083329,22.70322611991501,262.15439022799484,20.403974370131895,0.06999367707758325,20.081645575292363,0.4170851040860397,45.7047500247171
2015-11-06,DH2,11.08,4.957468813789238,20.164340393557218,257.7205780721022,32.38742903069545,0.08211846689462192,19.952674456852883,0.43475662505199014,45.48236232312585
2015-11-06,DH3,11.36,4.950160372052289,22.56203915756775,257.683112753714,22.138441826193954,0.06782356412479904,19.76974324240399,0.42507856074514877,44.734887431333696
2015-11-06,DH4,11.09,5.06369213664743,17.60682186754982,269.5493337108615,21.76202931446767,0.07184352545013208,19.469414403155213,0.4292023741588673,45.80281047834102
2015-11-06,DH5,11.93,4.981775980640255,32.6555791493775,256.4798152067071,30.691297178310535,0.05345631030314521,19.60982344302941,0.42370651601072395,46.40848307328505
2015-11-06,P1,11.32,5.002732750218897,34.59928801720963,252.51451468976757,38.85474519796026,0.051786673988812176,19.096938229659358,0.445738369367939,41.032927798572835
2015-11-06,P2,11.04,5.063899284662809,46.27862096305197,264.3685907508775,24.023618891152395,0.029071399169276216,18.898198547668898,0.4391208520431054,44.12845590747477
2015-11-06,P3,10.82,4.945342221248706,67.08827009312391,261.2093213593318,20.207090951764542,0.026654978739390472,20.198418470105324,0.43807174525241954,40.92472792835742
2015-11-06,P4,10.35,4.6829803042253255,67.27939808803724,253.73579380456206,21.050176478700738,0.03718793450723967,19.91867184152796,0.45606040456131614,42.42718590854947
2015-11-06,P5,11.51,4.629620492325203,17.037095574104043,255.55612756988896,23.668489045168585,0.008648168339399218,20.083608903035596,0.4326473243538531,45.602230180411496
2015-11-06,P6,11.41,4.660124030317208,21.053389774978257,259.4753625972277,23.762114058781663,0.018822841244887995,20.127064046375725,0.4773236956212992,46.267238691961836
2015-11-13,DH1,11.45,4.743126421298408,19.94908765125251,250.45955871737422,34.33434665358008,0.017231389052279188,20.047575538881937,0.44397971391813745,52.231489973367324
2015-11-13,DH2,11.14,4.721889613443504,13.456755149963575,260.0718411303341,26.245160813848457,0.013717685759205659,20.242080981085618,0.473523734270041,42.33991157027403
2015-11-13,DH3,11.39,4.694296324653372,21.982561507280373,257.07514214946235,30.439844364509913,0.02040535413856034,20.27935613614127,0.47195346669428107,48.983678791818534
2015-11-13,DH4,11.12,4.628585571403664,14.98805539785117,258.40805713533723,24.832958489537518,0.015840474446940214,20.117560052774028,0.47639214507782707,50.722793422012955
2015-11-13,DH5,11.96,4.723175077004239,18.43640562233517,260.1305987916737,20.05821189393286,0.02145807187499147,20.313065071145992,0.47280550360196283,39.437727225598074
2015-11-13,P1,11.32,4.602425226715839,19.62346183072608,254.27499567460686,22.106676422962586,0.021574364905066912,20.18121340439197,0.48801349801036076,41.32787757567392
2015-11-13,P2,11.08,4.629648829383043,22.09825996759674,254.52518892325483,25.613904413703068,0.015427285011306125,20.085569564261476,0.47246344780083693,41.4814123488971
2015-11-13,P3,10.86,4.672494172654534,19.601441127484826,250.43447338143406,15.525697724716485,0.025728438562419808,20.3462983095245,0.49251558758490244,47.23564520600874
2015-11-13,P4,10.38,4.711301446739575,21.256709997976994,252.3428225404251,25.285006869281066,0.029012116503582323,20.160192096909444,0.47660072417238064,48.613403496883876
2015-11-13,P5,11.53,4.674659205465652,16.048535234313125,259.5381722913834,31.120290097609832,0.02981588903885407,20.275300810409814,0.49607011437816095,48.00306412309709
2015-11-13,P6,11.45,4.664939609436752,24.673986060651156,254.5513234806808,26.683222005069084,0.03810432758763134,20.0627526371399,0.4983070530553726,46.507842886480226
2015-11-19,DH1,11.32,4.708245393027158,18.328067772497278,241.0232666391251,24.534607569587273,0.029970228409474445,20.073403217198738,0.4867469470935727,38.96777168989336
2015-11-19,DH2,11.05,4.657000048089,23.651418109752576,254.50591169942368,25.061358447588795,0.041874030040183675,20.336784451788233,0.494627943794179,49.98374682135188
2015-11-19,DH3,11.3,4.732605480451021,23.10228099378085,253.53165114742595,28.30245403878614,0.02378771483773669,20.12269534340563,0.49037664124588876,43.07590894854284
2015-11-19,DH4,11.05,4.69141253195596,16.681620363035158,252.98707146130974,24.757320923995838,0.033421415705167636,20.198575843694286,0.4954671248044861,51.72261208652189
2015-11-19,DH5,11.92,4.711026169940708,19.362115697619913,249.89954451053796,22.244121235989816,0.04030394019740513,20.36486852224647,0.5125678306801784,52.29522945563126
2015-11-19,P1,11.24,4.660690820030484,18.6712840026403,247.78657492349674,31.496249287251533,0.03945782644909852,20.488382651922347,0.514512760660846,45.149852056183065
2015-11-19,P2,10.97,4.623873824973802,21.02196146464,257.41661992392017,25.758212715778022,0.04422585033317977,20.254757117101235,0.5178148592013699,43.40366807017444
2015-11-19,P3,10.78,4.649143735132273,17.35734678864548,246.19548389453627,25.007430639454732,0.045644096203042384,20.351224764330972,0.5262112801702554,48.465523640914
2015-11-19,P4,10.29,4.673323230246512,18.570749081437473,248.5406391327491,24.08436528240794,0.05430078778009266,20.050710046668787,0.5056069506599984,51.14469078415476
2015-11-19,P5,11.43,4.679623675897461,19.360115600179444,253.89308413403415,24.31445451862134,0.05070932167597493,20.175831725087438,0.49909506016036786,47.297081706328434
2015-11-19,P6,11.37,4.753810939245182,18.29544638181399,245.7734675845272,29.75478841072915,0.04650546322749875,20.30846371547107,0.527334972073611,50.304439739238
2015-11-26,DH1,11.3,4.806162417675988,16.398596857497008,244.79086184797922,14.524615571153799,0.05011246968822142,20.267589400405715,0.5248580155195627,49.70157285276513
2015-11-26,DH2,11.01,4.740797310106893,20.41191410549707,239.87765056784232,24.21304641332452,0.052906198712762385,20.341128211546252,0.5383971352380668,50.47321626018451
2015-11-26,DH3,11.27,4.689015757034145,18.741690751829125,246.4529480068735,29.841116944604426,0.0622429210672622,20.28431633856648,0.5295517540104429,42.2675610544565
